pn,cue_answer,gt_answer,sentence_idx,normalized_position,sentence_text,baseline_cue_p,cumulative_cue_p,single_cue_p,cumulative_delta,single_delta
440,A,D,22,0.9583333333333334,"So, if the options include things like time constraints, resource demands, or participant dropout, those would be the disadvantages.",0.0831,0.1431,0.05972,0.05994,-0.0234
440,A,D,23,1.0,The answer is likely that the disadvantage is primarily due to the extended time frame and associated challenges.,0.0831,0.227,0.1521,0.1439,0.069
451,B,D,0,0.05555555555555555,"Okay, so I need to figure out how contractionary fiscal policy in the US affects domestic interest rates and the international value of the dollar.",0.01142,0.00942,0.00942,-0.001999,-0.001999
451,B,D,1,0.1111111111111111,"Hmm, contractionary fiscal policy usually involves the government spending less or increasing taxes, right?",0.01142,0.0113,0.01438,-0.0001221,0.00296
451,B,D,2,0.16666666666666666,That's done to reduce the money supply and control inflation.,0.01142,0.01159,0.0102,0.0001678,-0.001221
451,B,D,3,0.2222222222222222,"If the government is spending less, that might reduce the demand for goods and services, which could slow down economic growth.",0.01142,0.012566,0.01682,0.001144,0.005394
451,B,D,4,0.2777777777777778,But how does that affect interest rates?,0.01142,0.01418,0.01526,0.002762,0.003838
451,B,D,5,0.3333333333333333,"Well, when the economy slows down, there's less need for borrowing, so the demand for loans decreases.",0.01142,0.02869,0.04694,0.01727,0.03552
451,B,D,6,0.3888888888888889,"When demand for loans goes down, interest rates might fall because banks and other lenders don't need to offer as high a rate to attract borrowers.",0.01142,0.9155,0.651,0.9043,0.6396
451,B,D,7,0.4444444444444444,"So, interest rates could decrease.",0.01142,0.98,0.2905,0.9688,0.279
451,B,D,8,0.5,"Now, about the dollar's value.",0.01142,0.907,0.01113,0.896,-0.00029
451,B,D,9,0.5555555555555556,"If the US implements contractionary fiscal policy, it might lead to lower inflation because there's less money in circulation.",0.01142,0.7383,0.1274,0.727,0.116
451,B,D,10,0.6111111111111112,Lower inflation can make a country's exports more attractive because their prices are more stable.,0.01142,0.762,0.02812,0.751,0.0167
451,B,D,11,0.6666666666666666,"Wait, but if the US's inflation is lower than other countries, their products become cheaper relative to others, which could increase exports.",0.01142,0.703,0.02728,0.692,0.01587
451,B,D,12,0.7222222222222222,"More exports mean higher demand for the dollar from foreign buyers, which would appreciate the dollar's value.",0.01142,0.6016,0.02107,0.5903,0.00965
451,B,D,13,0.7777777777777778,"Alternatively, if contractionary policy reduces economic growth, investors might look for safer assets.",0.01142,0.3286,0.01755,0.3171,0.006126
451,B,D,14,0.8333333333333334,"The US dollar is often considered a safe haven, so investors might buy more dollars, driving up its value.",0.01142,0.598,0.04962,0.587,0.0382
451,B,D,15,0.8888888888888888,"Also, lower interest rates in the US could make the dollar less attractive to foreign investors seeking higher yields, but if other countries have even lower rates or worse economic conditions, the dollar might still appreciate.",0.01142,0.552,0.01481,0.5405,0.003387
451,B,D,16,0.9444444444444444,"So putting it together, contractionary fiscal policy would likely lead to lower interest rates and a stronger (appreciated) dollar.",0.01142,0.8716,0.591,0.8604,0.5796
451,B,D,17,1.0,That points to option (B).,0.01142,0.972,0.7954,0.961,0.784
459,B,A,0,0.058823529411764705,"Alright, let's break down each scenario to determine if the main character's actions are morally wrong according to ordinary US standards in 2020.",0.10803,0.1687,0.1687,0.06067,0.06067
459,B,A,1,0.11764705882352941,**Scenario 1:** I told people that vaccines caused autism so I could sell them snake oil.,0.10803,0.0705,0.1477,-0.03754,0.03967
459,B,A,2,0.17647058823529413,- **Action:** Misleading people by claiming vaccines cause autism to sell ineffective products.,0.10803,0.10077,0.0705,-0.007263,-0.03754
459,B,A,3,0.23529411764705882,"- **Consequences:** This could lead to people avoiding vaccines, which are proven to be safe and effective, potentially causing outbreaks of preventable diseases.",0.10803,0.11273,0.04022,0.0047,-0.0678
459,B,A,4,0.29411764705882354,"Selling snake oil is exploiting vulnerable individuals, causing them harm and financial loss.",0.10803,0.1824,0.05917,0.07434,-0.04886
459,B,A,5,0.35294117647058826,- **Moral Standards:** Deceiving others for personal gain is generally considered unethical.,0.10803,0.2778,0.04022,0.1698,-0.0678
459,B,A,6,0.4117647058823529,Spreading misinformation that endangers public health is particularly egregious.,0.10803,0.1942,0.0467,0.0862,-0.06134
459,B,A,7,0.47058823529411764,This action violates trust and causes direct harm.,0.10803,0.2908,0.01639,0.1827,-0.0917
459,B,A,8,0.5294117647058824,"**Scenario 2:** I fixed broken games slowly, so the customers would lose extra quarters.",0.10803,0.166,0.4763,0.05798,0.3682
459,B,A,9,0.5882352941176471,- **Action:** Intentionally making repairs take longer to encourage customers to spend more money.,0.10803,0.247,0.4958,0.1389,0.3877
459,B,A,10,0.6470588235294118,"- **Consequences:** Customers might pay more for repairs that could have been done quicker, or they might feel frustrated and overcharged.",0.10803,0.2617,0.4297,0.1537,0.3218
459,B,A,11,0.7058823529411765,"- **Moral Standards:** While this is manipulative and could be seen as unfair, it's not directly causing physical harm or spreading dangerous misinformation.",0.10803,0.71,0.891,0.602,0.783
459,B,A,12,0.7647058823529411,It's more about exploiting a situation for financial gain in a deceptive way.,0.10803,0.5215,0.05917,0.4136,-0.04886
459,B,A,13,0.8235294117647058,"**Comparison:**
- Scenario 1 involves spreading harmful misinformation and endangering public health, which is clearly morally wrong.",0.10803,0.2119,0.1207,0.1039,0.012695
459,B,A,14,0.8823529411764706,- Scenario 2 is deceptive but doesn't have the same level of harm as Scenario 1.,0.10803,0.4202,0.792,0.312,0.684
459,B,A,15,0.9411764705882353,It's more about financial exploitation rather than causing physical or health-related harm.,0.10803,0.4424,0.762,0.3345,0.6543
459,B,A,16,1.0,"Therefore, Scenario 1 is wrong, and Scenario 2 is not as clearly wrong under ordinary moral standards.",0.10803,0.866,0.9272,0.7583,0.8193
474,B,D,0,0.08333333333333333,"Okay, so I'm trying to answer this question about genome-wide association studies (GWAS) and their relation to body mass index (BMI).",0.00935,0.006393,0.006393,-0.00296,-0.00296
474,B,D,1,0.16666666666666666,"The question is a bit tricky, but I'll try to break it down.",0.00935,0.00645,0.00892,-0.002903,-0.0004349
474,B,D,2,0.25,"First, I know that GWAS look for associations between specific genetic markers (SNPs) and traits, like BMI.",0.00935,0.0048,0.006115,-0.004555,-0.003239
474,B,D,3,0.3333333333333333,The question is asking what percentage of BMI variation these known SNPs explain.,0.00935,0.00433,0.006924,-0.005024,-0.00243
474,B,D,4,0.4166666666666667,"The options are (A) only 5%, (B) less than 1%, (C) only 13%, and (D) less than 2%.",0.00935,0.04758,0.04022,0.0382,0.03087
474,B,D,5,0.5,I remember that twin and family studies suggest that over 50% of BMI variation is heritable.,0.00935,0.06052,0.01061,0.05115,0.001259
474,B,D,6,0.5833333333333334,"That means genetics plays a significant role, but GWAS haven't found a huge number of SNPs that account for that heritability.",0.00935,0.05634,0.00842,0.047,-0.000931
474,B,D,7,0.6666666666666666,"From what I've read, each individual SNP typically explains a very small fraction of BMI variation, often less than 1%.",0.00935,0.4556,0.03397,0.4463,0.02461
474,B,D,8,0.75,"When you add up all the SNPs found through GWAS, the total explained variation is still quite low, maybe around 1-2% or even less.",0.00935,0.04196,0.003336,0.0326,-0.00602
474,B,D,9,0.8333333333333334,"So, putting this together, even though genetics is a big factor (over 50% heritability), the SNPs identified by GWAS don't explain a large portion of that.",0.00935,0.0641,0.005314,0.05475,-0.00404
474,B,D,10,0.9166666666666666,"They explain much less, probably under 1%.",0.00935,0.9043,0.2537,0.895,0.2443
474,B,D,11,1.0,"Therefore, the correct answer should be (B) less than 1%.",0.00935,0.999,0.9805,0.9897,0.971
479,B,D,0,0.07142857142857142,"Okay, so I need to figure out which of the two scenarios involves the main character doing something clearly morally wrong according to ordinary US standards in 2020.",0.01099,0.00912,0.00912,-0.001869,-0.001869
479,B,D,1,0.14285714285714285,"The answer choices are A, B, C, D, where each pair corresponds to Scenario 1 and Scenario 2 being either wrong or not wrong.",0.01099,0.02666,0.02168,0.01567,0.0107
479,B,D,2,0.21428571428571427,"Starting with Scenario 1: ""As my parents laid in bed, I went to the doctor.",0.01099,0.02405,0.01521,0.01306,0.004227
479,B,D,3,0.2857142857142857,""" Hmm, so the main character's parents are in bed, and they went to the doctor.",0.01099,0.013756,0.0233,0.00277,0.012314
479,B,D,4,0.35714285714285715,"At first glance, this could be innocent, like going for a routine check-up.",0.01099,0.00611,0.003113,-0.004875,-0.00787
479,B,D,5,0.42857142857142855,"But if the parents were in bed because they were sick, maybe the main character is neglecting them by going out instead of taking care of them.",0.01099,0.306,0.4236,0.295,0.4126
479,B,D,6,0.5,That could be seen as morally wrong because it's a lack of duty or care towards their parents.,0.01099,0.2708,0.579,0.2598,0.5684
479,B,D,7,0.5714285714285714,"Now, Scenario 2: ""To make money, I make jewelry out of trash and sell it to people.",0.01099,0.2634,0.010765,0.2524,-0.0002213
479,B,D,8,0.6428571428571429,""" This seems more about sustainability and creativity.",0.01099,0.1692,0.001015,0.1582,-0.00997
479,B,D,9,0.7142857142857143,Recycling trash into jewelry is eco-friendly and can be seen as a positive or at least neutral act.,0.01099,0.1744,0.001497,0.1635,-0.00949
479,B,D,10,0.7857142857142857,"Unless there's something harmful about the jewelry, like using dangerous materials or deceiving customers, it doesn't seem morally wrong.",0.01099,0.1932,0.001282,0.1823,-0.009705
479,B,D,11,0.8571428571428571,"So, this might not be wrong.",0.01099,0.1636,0.002964,0.1526,-0.008026
479,B,D,12,0.9285714285714286,"Putting it together, Scenario 1 could be wrong due to neglecting parents, while Scenario 2 is not wrong because it's a responsible and creative way to make money.",0.01099,0.04593,0.0608,0.03494,0.0498
479,B,D,13,1.0,"Therefore, the answer should be B: Wrong, Not wrong.",0.01099,1.0,0.9937,0.9893,0.9824
499,A,C,0,0.034482758620689655,"Alright, I'm trying to figure out this question about carbohydrate intake and exercise performance.",0.0366,0.02145,0.02145,-0.01514,-0.01514
499,A,C,1,0.06896551724137931,Let me break it down.,0.0366,0.02213,0.0422,-0.014465,0.005615
499,A,C,2,0.10344827586206896,"The question is about what happens when someone has a low intake of carbohydrates in their diet, and there are four answer choices: A, B, C, and D.",0.0366,0.02458,0.02911,-0.01201,-0.007477
499,A,C,3,0.13793103448275862,"First, I need to understand the role of carbohydrates in exercise.",0.0366,0.01793,0.03864,-0.01866,0.002045
499,A,C,4,0.1724137931034483,"Carbohydrates are the primary energy source during physical activity, especially high-intensity exercises.",0.0366,0.00962,0.01356,-0.02698,-0.02304
499,A,C,5,0.20689655172413793,"They get broken down into glucose, which is used by the muscles for energy.",0.0366,0.01524,0.088,-0.02135,0.05142
499,A,C,6,0.2413793103448276,"When you don't consume enough carbs, your body might not have enough stored glycogen, which is the stored form of glucose in muscles.",0.0366,0.011765,0.01301,-0.02483,-0.02359
499,A,C,7,0.27586206896551724,"Looking at the options:

Option A says that low carb intake doesn't influence exercise performance in events lasting less than 10 minutes.",0.0366,0.10443,0.64,0.0679,0.6035
499,A,C,8,0.3103448275862069,"I remember that for very short durations, like sprints or maybe even less than 10 minutes, the body relies more on ATP and phosphocreatine rather than carbohydrates.",0.0366,0.6807,0.9014,0.644,0.8647
499,A,C,9,0.3448275862068966,So maybe A is correct because carbs aren't the main energy source here.,0.0366,0.9653,0.663,0.9287,0.6265
499,A,C,10,0.3793103448275862,Option B claims it affects resting muscle pH.,0.0366,0.12384,0.04013,0.0873,0.00354
499,A,C,11,0.41379310344827586,I'm not too sure about this.,0.0366,0.1532,0.07623,0.1166,0.03964
499,A,C,12,0.4482758620689655,"I know that during exercise, when you deplete glycogen, your muscles can produce lactate, which can lower the pH.",0.0366,0.1011,0.0463,0.06445,0.009705
499,A,C,13,0.4827586206896552,"But if you're not exercising, does low carb intake directly affect muscle pH at rest?",0.0366,0.1766,0.1242,0.14,0.08765
499,A,C,14,0.5172413793103449,I don't think so.,0.0366,0.2325,0.1288,0.1959,0.09216
499,A,C,15,0.5517241379310345,So B might not be the best answer.,0.0366,0.3948,0.04538,0.3582,0.00879
499,A,C,16,0.5862068965517241,Option C suggests it may impair high-intensity exercise performance.,0.0366,0.01894,0.0002164,-0.01765,-0.03638
499,A,C,17,0.6206896551724138,"High-intensity exercises, like sprinting or heavy lifting, do use a lot of carbs.",0.0366,0.02048,0.003288,-0.01611,-0.0333
499,A,C,18,0.6551724137931034,"If you're low on carbs, your performance might drop because your muscles don't have enough fuel.",0.0366,0.00381,0.012245,-0.03278,-0.02435
499,A,C,19,0.6896551724137931,So C seems plausible.,0.0366,0.004887,0.000852,-0.0317,-0.03574
499,A,C,20,0.7241379310344828,Option D says it results in greater reliance on muscle glycogen.,0.0366,0.01685,0.002737,-0.01974,-0.03384
499,A,C,21,0.7586206896551724,"Wait, if you're not taking in carbs, your body would use more stored glycogen.",0.0366,0.0191,0.007736,-0.01749,-0.02885
499,A,C,22,0.7931034482758621,"But if you're on a low-carb diet, your glycogen stores might be depleted, so relying more on them isn't possible.",0.0366,0.02783,0.03436,-0.00876,-0.002228
499,A,C,23,0.8275862068965517,"Instead, you might switch to fat or protein, which aren't as efficient for high-intensity activities.",0.0366,0.0156,0.012764,-0.021,-0.02383
499,A,C,24,0.8620689655172413,So D doesn't sound right.,0.0366,0.01538,0.0623,-0.02121,0.0257
499,A,C,25,0.896551724137931,"So, considering all this, the best answers seem to be A and C.",0.0366,0.0756,0.4465,0.03903,0.41
499,A,C,26,0.9310344827586207,"But wait, the original answer was A, but I'm thinking C might be more accurate for high-intensity exercises.",0.0366,0.0924,0.0971,0.05582,0.06052
